No,Date,Invoice,BarCode,Description,Unit,Q'tity,Price,Promotion,Total
13052,10/4/12,HBL/TT/11/10/12_00235,BC0075,STEEL SCOURERS 3pk EXTRA LGE,PACK,1,"28,000",0,"28,000"
13053,10/4/12,HBL/TT/11/10/12_00235,BC0083,SCRUBBERS METALLIC STRIPED 5pk,PACK,1,"32,000",0,"32,000"
13054,10/4/12,HBL/TT/11/10/12_00235,IW43687,Paddle Pop Fruity,c©y,1,"6,000",0,"6,000"
13055,10/4/12,HBL/TT/11/10/12_00236,KD0060,KIDS MUGS 8pk MIXED 200ml PDQ,PACK,1,"35,000",0,"35,000"
13056,10/4/12,HBL/TT/11/10/12_00236,AG0025,PEDICURE SET 2PC,SET,1,"20,000",0,"20,000"
13057,10/4/12,HBL/TT/11/10/12_00236,MB0020,SHEET GRIPPERS 4pk WHITE,PACK,1,"35,000",0,"35,000"
13058,10/4/12,HBL/TT/11/10/12_00237,IW99797,Paddle Pop Jelli Snow,c©y,1,"7,000",0,"7,000"
13059,10/4/12,HBL/TT/11/10/12_00237,IW80149,Kem Topten Vanilla,PACK,1,"10,000",0,"10,000"
13060,10/4/12,HBL/TT/11/10/12_00238,HY0094,PACK.TAPE TAN/CLEAR 50mm x 25mtr,PC,1,"17,000",0,"17,000"
13061,10/4/12,HBL/TT/11/10/12_00239,BKC00085,Bquy nukny nukna chamkem dau22,c¸i,1,"8,000",0,"8,000"
13062,10/4/12,HBL/TT/11/10/12_00240,BKC00011,Keo hinh xoan oc,Que,1,"10,000",0,"10,000"
13063,10/4/12,HBL/TT/11/10/12_00240,HT00383,Health Care Hand wash 300ml_Dau Tay,Chai,3,"22,000",0,"66,000"
13064,10/4/12,HBL/TT/11/10/12_00240,SF0006,DOCUMENT CLIP BAG 4PC,SET,1,"30,000",0,"30,000"
13065,10/4/12,HBL/TT/11/10/12_00240,TV03172,Conan Notebook,Cuèn,4,"4,500",0,"18,000"
13066,10/4/12,HBL/TT/11/10/12_00240,UN07833,P/S TOOTHPASTE COMPLETE 8 60x150g,Hép,1,"15,000",0,"15,000"
13067,10/5/12,HBL/TT/11/10/12_00241,DLM31032,no sugar milk 180ml,Hép,1,"9,000",0,"9,000"
13068,10/5/12,HBL/TT/11/10/12_00242,DH0016,POTPOURRI BURNING OIL 10ML B/C,PCS,1,"25,000",0,"25,000"
13069,10/5/12,HBL/TT/11/10/12_00242,HT00413,Health Care Hand wash 300ml_Tra xanh,Chai,1,"22,000",0,"22,000"
13070,10/5/12,HBL/TT/11/10/12_00242,BL0007,LAUNDRY WASH BAG 30X40CM,PC,1,"15,000",0,"15,000"
13071,10/5/12,HBL/TT/11/10/12_00242,BL0122,COAT HANGERS LAM WIRE 10pk,PACK,1,"35,000",0,"35,000"
13072,10/5/12,HBL/TT/11/10/12_00242,AG0275,MENS DISP TRIPLE RAZORS 6pk,PACK,1,"25,000",0,"25,000"
13073,10/5/12,HBL/TT/11/10/12_00242,UN07833,P/S TOOTHPASTE COMPLETE 8 60x150g,Hép,1,"15,000",0,"15,000"
13074,10/5/12,HBL/TT/11/10/12_00242,UN34801,HAZELINE BODY LOTION SPLSS UV 8X3X150ML,Chai,2,"22,000","22,000","22,000"
13075,10/5/12,HBL/TT/11/10/12_00243,IB0033,BATTERIES ALKALINE C 2pk,PC,1,"42,000",0,"42,000"
13076,10/5/12,HBL/TT/11/10/12_00244,IB0033,BATTERIES ALKALINE C 2pk,PC,1,"42,000",0,"42,000"
13077,10/5/12,HBL/TT/11/10/12_00245,BKC00094,YoGo Ice,PACK,1,"4,000",0,"4,000"
13078,10/5/12,HBL/TT/11/10/12_00246,SP0001,NOTE BK SPIRAL D/CUT A6-160PG,PC,1,"23,000",0,"23,000"
13079,10/5/12,HBL/TT/11/10/12_00247,OT0008,GARDEN HAND TROWEL - PLASTIC,PC,1,"15,000",0,"15,000"
13080,10/5/12,HBL/TT/11/10/12_00248,QH0004,SATIN RIB ON ROLL 6.6MMx8MTR,ROLL,1,"18,000",0,"18,000"
13081,10/5/12,HBL/TT/11/10/12_00248,SE0005,MARKERS PERMANENT BLACK PK 3,PACK,1,"20,000",0,"20,000"
13082,10/5/12,HBL/TT/11/10/12_00248,SW0008,CURLING RIBBON 6 PK,PACK,1,"23,000",0,"23,000"
13083,10/5/12,HBL/TT/11/10/12_00249,SE0002,MARKERS JUMBO PK 10,PACK,1,"33,000",0,"33,000"
13084,10/5/12,HBL/TT/11/10/12_00249,SP0008,NOTE BOOK SPIRAL PP COVER A6,PC,1,"17,000",0,"17,000"
13085,10/5/12,HBL/TT/11/10/12_00249,OB0032,COOLER BAG PVC SILV.INSULATE,PC,1,"64,000",0,"64,000"
13086,10/5/12,HBL/TT/11/10/12_00249,OB0063,SPORTS BOTTLE RUBBER GRIP,PC,1,"35,000",0,"35,000"
13087,10/5/12,HBL/TT/11/10/12_00249,AH0001,WIG LONG HAIR 55-60CM,PC,1,"119,000",0,"119,000"
13088,10/5/12,HBL/TT/11/10/12_00249,NN22029,7up lon 330ml,,1,"8,000",0,"8,000"
13089,10/5/12,HBL/TT/11/10/12_00249,NS63053, N__c tinh khi_t Aquafina,Chai,1,"5,000",0,"5,000"
13090,10/5/12,HBL/TT/11/10/12_00249,KS0099,DRINK BOTTLE FREEZE TUBE 300ml,PC,1,"45,000",0,"45,000"
13091,10/5/12,HBL/TT/11/10/12_00250,SF0029,HOLO CLIPBOARD W/PAD AND PEN,PC,1,"36,000",0,"36,000"
13092,10/5/12,HBL/TT/11/10/12_00251,SF0029,HOLO CLIPBOARD W/PAD AND PEN,PC,3,"36,000",0,"108,000"
13093,10/5/12,HBL/TT/11/10/12_00251,SC0042,JUMBO PARTY CANDLES 12PK 8.5cm,PACK,2,"18,000",0,"36,000"
13094,10/5/12,HBL/TT/11/10/12_00251,LC0011,COMPASS W/ALUMINIUM CARABINER,PC,6,"29,000",0,"174,000"
13095,10/5/12,HBL/TT/11/10/12_00251,LC0010,ALUM.CARABINER CLIPS 5+7MM 4PK,PACK,1,"32,000",0,"32,000"
13096,10/5/12,HBL/TT/11/10/12_00252,UN56171,Kem tÈy ®a n¨ng Cif kem quµ tÆng,Chai,1,"25,000",0,"25,000"
13097,10/5/12,HBL/TT/11/10/12_00252,IB0032,BATTERIES ALKALINE AAA 4pk,PACK,1,"25,000",0,"25,000"
13098,10/5/12,HBL/TT/11/10/12_00252,IB0031,BATTERIES ALKALINE AA 4pk,PACK,1,"25,000",0,"25,000"
13099,10/5/12,HBL/TT/11/10/12_00252,HY0068,PP TWINE 4PK ASST COL.,PACK,1,"35,000",0,"35,000"
13100,10/5/12,HBL/TT/11/10/12_00252,BH0090,LAUNDRY MESH BAGS 3pk SML/LGE,SET,1,"39,000",0,"39,000"
13101,10/5/12,HBL/TT/11/10/12_00252,BC0121,M-FIBRE CLOTHS 30cm 4pk 220gsm,PACK,1,"39,000",0,"39,000"
13102,10/5/12,HBL/TT/11/10/12_00252,BC0106,ALL PURPOSE WIPES BIG BAG 24pc,PACK,1,"38,000",0,"38,000"
13103,10/5/12,HBL/TT/11/10/12_00253,AH0025,HAIR COMB ASSORTED SZS SET/6,SET,1,"20,000",0,"20,000"
13104,10/5/12,HBL/TT/11/10/12_00254,BH0033,FOOD COVERS CLEAR 10pk 2-SIZES,PACK,1,"23,000",0,"23,000"
13105,10/5/12,HBL/TT/11/10/12_00255,BKC10000,Keo loai 10000/50g,Gãi,11,200,0,"2,200"
13106,10/5/12,HBL/TT/11/10/12_00255,CK0011,KIDS FINGERLESS GLOVES,PAIR,1,"23,000",0,"23,000"
13107,10/5/12,HBL/TT/11/10/12_00255,AG0029,NAIL BUFFER 2 SIDED BC,PC,1,"12,000",0,"12,000"
13108,10/5/12,HBL/TT/11/10/12_00255,AH0083,FLAT HAIR CLIPS COLOURED 12pk,PACK,1,"19,000",0,"19,000"
13109,10/5/12,HBL/TT/11/10/12_00255,SG0077,DOUBLE PENCIL SHARPENER 6pk,PACK,1,"25,000",0,"25,000"
13110,10/5/12,HBL/TT/11/10/12_00256,NN82023,Pepsi Light 330ml,Lon,1,"9,000",0,"9,000"
13111,10/5/12,HBL/TT/11/10/12_00256,BKC82978,Peanut M & M 40gram,Gãi,1,"17,000",0,"17,000"
13112,10/5/12,HBL/TT/11/10/12_00257,NS63053, N__c tinh khi_t Aquafina,Chai,2,"5,000",0,"10,000"
13113,10/5/12,HBL/TT/11/10/12_00258,BC0021,GRIP MAT THICK 30X120 CM,ROLL,1,"38,000",0,"38,000"
13114,10/5/12,HBL/TT/11/10/12_00259,KA0136,SILICON MIXING SPOON,PC,1,"39,000",0,"39,000"
13115,10/5/12,HBL/TT/11/10/12_00259,SC0031,BALLOONS METALLIC PK25,PACK,1,"42,000",0,"42,000"
13116,10/5/12,HBL/TT/11/10/12_00259,SC0042,JUMBO PARTY CANDLES 12PK 8.5cm,PACK,1,"18,000",0,"18,000"
13117,10/5/12,HBL/TT/11/10/12_00259,SC0030,BALLOONS BIRTHDAY PRINTED PK25,PACK,1,"30,000",0,"30,000"
13118,10/5/12,HBL/TT/15/10/12_00001,UN61779,Dove dÇu x¶  biÖn ph¸p tinh dÇu d_ìng,Chai,1,"28,000",0,"28,000"
13119,10/5/12,HBL/TT/15/10/12_00001,UN61823,DOVE SHMP NRSHNG OIL/COND 3x(6+4)x180g,Chai,1,"30,000",0,"30,000"
13120,10/5/12,HBL/TT/15/10/12_00002,BKC11681,Keo Chupa Chup + Top,,1,"12,000",0,"12,000"
13121,10/5/12,HBL/TT/15/10/12_00003,BL0007,LAUNDRY WASH BAG 30X40CM,PC,1,"15,000",0,"15,000"
13122,10/5/12,HBL/TT/15/10/12_00003,KA0004,METAL SINK STRAINER SET/2,PACK,1,"18,000",0,"18,000"
13123,10/5/12,HBL/TT/15/10/12_00003,HA0039,AIR FLOW BACK REST MESH,PC,1,"45,000",0,"45,000"
13124,10/5/12,HBL/TT/15/10/12_00004,NN42023,7Up Revive 330ml,,1,"7,000",0,"7,000"
13125,10/5/12,HBL/TT/15/10/12_00005,HG0095,METAL CASH BOX W/TRAY LARGE,PC,1,"229,000",0,"229,000"
13126,10/5/12,HBL/TT/15/10/12_00005,SP0039,ENVELOPE PEEL N SEAL 50pk 110x220mm,PACK,1,"39,000",0,"39,000"
13127,10/5/12,HBL/TT/15/10/12_00006,SW0020,CURL RIBBON 91m / 5mm METALLIC,SPOOL,1,"28,000",0,"28,000"
13128,10/5/12,HBL/TT/15/10/12_00007,NN43051,7Up Revive PET 500ml,Chai,1,"10,000",0,"10,000"
13129,10/5/12,HBL/TT/15/10/12_00008,HY0052,NAIL IN HOOKS ASSTD SZS PK14,PACK,3,"29,000",0,"87,000"
13130,10/5/12,HBL/TT/15/10/12_00009,KA0010,PARING  KNIVES 3PC SET,PACK,1,"20,000",0,"20,000"
13131,10/5/12,HBL/TT/15/10/12_00010,BH0032,BODY SCALES DGITAL 150kg GLASS,PC,1,"329,000",0,"329,000"
13132,10/5/12,HBL/TT/15/10/12_00011,HY0058,CABLE TIES PACK 200 CYLINDER,PACK,1,"59,000",0,"59,000"
13133,10/5/12,HBL/TT/15/10/12_00011,HG0046,TOILET ROLL HOLDER ABS WHITE,PC,1,"40,000",0,"40,000"
13134,10/5/12,HBL/TT/15/10/12_00011,SL0017,COLOURED STAR STICKERS 200pc,PACK,6,"12,000",0,"72,000"
13135,10/5/12,HBL/TT/15/10/12_00012,UN03217,P/S TP TRPL WHITE NOW 54x100g,Hép,1,"15,000",0,"15,000"
13136,10/5/12,HBL/TT/15/10/12_00012,BKC82978,Peanut M & M 40gram,Gãi,2,"17,000",0,"34,000"
13137,10/5/12,HBL/TT/15/10/12_00013,SE0086,JUMBO PENCIL W/SHARPENER,PC,1,"25,000",0,"25,000"
13138,10/5/12,HBL/TT/15/10/12_00014,SP0008,NOTE BOOK SPIRAL PP COVER A6,PC,1,"17,000",0,"17,000"
13139,10/5/12,HBL/TT/15/10/12_00014,AH0201,HAIR ELASTIC w/o METAL 18pk,PACK,1,"22,000",0,"22,000"
13140,10/5/12,HBL/TT/15/10/12_00015,SL0024,GLITTER CLEAR STICKERS THEMED,SET,1,"39,000",0,"39,000"
13141,10/5/12,HBL/TT/15/10/12_00016,SG0089,MAGNIFYING SHEET 21x28cm 3X,PC,1,"49,000",0,"49,000"
13142,10/5/12,HBL/TT/15/10/12_00016,AH0133,HAIR ROLLERS ASST PACKS,PACK,1,"22,000",0,"22,000"
13143,10/5/12,HBL/TT/15/10/12_00016,KA0090,MEASURE SPOONS 10pk BLK/WHITE,SET,1,"35,000",0,"35,000"
13144,10/5/12,HBL/TT/15/10/12_00016,KA0144,PLASTIC FUNNELS 3pk W/HNDL,SET,1,"25,000",0,"25,000"
13145,10/5/12,HBL/TT/15/10/12_00016,KA0125,TONGS ST/STEEL 18cm,PC,2,"15,000",0,"30,000"
13146,10/5/12,HBL/TT/15/10/12_00016,KA0104,ST/STEEL SLOTTED SPOON 31cm,PC,1,"39,000",0,"39,000"
13147,10/5/12,HBL/TT/15/10/12_00017,KA0145,STEEL STRAINERS 4pk ASST SIZE,SET,1,"45,000",0,"45,000"
13148,10/5/12,HBL/TT/15/10/12_00017,BL0283,JELLY SUPER GRIP PEGS 40pk,PACK,1,"39,000",0,"39,000"
13149,10/5/12,HBL/TT/15/10/12_00017,SG0075,METAL MESH DESK TRAY BLK/SLVER,PC,1,"22,000",0,"22,000"
13150,10/5/12,HBL/TT/15/10/12_00017,SE0024,COLOUR PENCILS PK24,SET,1,"35,000",0,"35,000"
13151,10/5/12,HBL/TT/15/10/12_00018,IW15896,Kem Cornetto Royal Strawsberry,c©y,5,"16,000",0,"80,000"
13152,10/5/12,HBL/TT/15/10/12_00019,SW0006,HOLOGRAPH WRAP 70X200CM-CORE,ROLL,1,"35,000",0,"35,000"
13153,10/5/12,HBL/TT/15/10/12_00020,KC0090,FRY PAN NON-STICK 30cm,PC,1,"229,000",0,"229,000"
13154,10/5/12,HBL/TT/15/10/12_00021,KS0100,MINI STASH TUBS OVAL/RECT 3pk,PACK,1,"35,000",0,"35,000"
13155,10/5/12,HBL/TT/15/10/12_00021,AH0133,HAIR ROLLERS ASST PACKS,PACK,1,"22,000",0,"22,000"
13156,10/5/12,HBL/TT/15/10/12_00021,AJ0010,GLOW PARTY TUBE 8pk,SET,1,"29,000",0,"29,000"
13157,10/5/12,HBL/TT/15/10/12_00021,AT0004,DENTAL FLOSS PICK 40 PCS  BOX,SET,1,"19,000",0,"19,000"
13158,10/5/12,HBL/TT/15/10/12_00021,AG0079,BANDAGE PLASTER STRIP 6x100cm,PC,1,"17,000",0,"17,000"
13159,10/5/12,HBL/TT/15/10/12_00021,SE0054,CHALK 2x12pc BOXES W/DUSTER,SET,2,"30,000",0,"60,000"
13160,10/5/12,HBL/TT/15/10/12_00021,SE0086,JUMBO PENCIL W/SHARPENER,PC,1,"25,000",0,"25,000"
13161,10/5/12,HBL/TT/15/10/12_00021,SL0041,CHALKBOARD PLANNER STICKER,PC,2,"49,000",0,"98,000"
13162,10/5/12,HBL/TT/15/10/12_00021,QA0121,CANVAS PANEL MEDIUM,PC,1,"42,000",0,"42,000"
13163,10/5/12,HBL/TT/15/10/12_00021,RG0071,FIRST AID KIT IN CASE 20pc,SET,1,"39,000",0,"39,000"
13164,10/5/12,HBL/TT/15/10/12_00022,IB0032,BATTERIES ALKALINE AAA 4pk,PACK,1,"25,000",0,"25,000"
13165,10/5/12,HBL/TT/15/10/12_00023,BKC00071,Gum blueberry,c©y,1,"4,000",0,"4,000"
13166,10/5/12,HBL/TT/15/10/12_00024,NN43051,7Up Revive PET 500ml,Chai,1,"10,000",0,"10,000"
13167,10/5/12,HBL/TT/15/10/12_00025,BKC00085,Bquy nukny nukna chamkem dau22,c¸i,2,"8,000",0,"16,000"
13168,10/5/12,HBL/TT/15/10/12_00025,DLM31100,peach yogus,Hò,1,"8,000",0,"8,000"
13169,10/5/12,HBL/TT/15/10/12_00026,NN13056,Trà xanh Lipton PET 455ml,Chai,1,"7,000",0,"7,000"
13170,10/6/12,HBL/TT/11/10/12_00260,DLM31018,no sugar milk 950ml,Hép,1,"34,500",0,"34,500"
13171,10/6/12,HBL/TT/11/10/12_00261,KM0001,MELAMINE DEEP BOWL 15CM,PC,2,"18,000",0,"36,000"
13172,10/6/12,HBL/TT/11/10/12_00261,KM0003,MELAMINE RICE BOWL 11CM,PC,4,"10,000",0,"40,000"
13173,10/6/12,HBL/TT/11/10/12_00261,KM0010,MELAMINE RICE SPOON  20CM,PC,1,"10,000",0,"10,000"
13174,10/6/12,HBL/TT/11/10/12_00261,KA0128,SMART KITCHEN OPENER ,PC,1,"35,000",0,"35,000"
13175,10/6/12,HBL/TT/11/10/12_00261,AG0386,MANICURE SET OVAL CASE DISP.BX,SET,1,"29,000",0,"29,000"
13176,10/6/12,HBL/TT/11/10/12_00261,AT0037,DENTAL FLOSS BOXES 3pk 36m,PACK,1,"39,000",0,"39,000"
13177,10/6/12,HBL/TT/11/10/12_00261,AP0100,COTTON TIPS ZIP BAG 1000PK,PACK,1,"49,000",0,"49,000"
13178,10/6/12,HBL/TT/11/10/12_00261,BB0012,WINDOW SQUEEGIE EXTEND.ALUM,PC,1,"55,000",0,"55,000"
13179,10/6/12,HBL/TT/11/10/12_00261,OB0083,TRAV COFF MUG SILC-GRIP 335ml,PC,1,"69,000",0,"69,000"
13180,10/6/12,HBL/TT/11/10/12_00261,KT0062,PUB STYLE NUTS BOWL 15cm WOOD,PC,2,"20,000",0,"40,000"
13181,10/6/12,HBL/TT/11/10/12_00262,BKC00083,KÑo Mentos ,c¸i,1,"6,000",0,"6,000"
13182,10/6/12,HBL/TT/11/10/12_00263,BL0060,PEGS WOODEN 96pk ,PACK,1,"49,000",0,"49,000"
13183,10/6/12,HBL/TT/11/10/12_00263,KA0034,RUBBER SINK STRAINERS SET2,SET,1,"16,000",0,"16,000"
13184,10/6/12,HBL/TT/11/10/12_00263,KA0273,FINE CASA KIT-SCISSORS PDQ BLK,PC,1,"39,000",0,"39,000"
13185,10/6/12,HBL/TT/11/10/12_00263,KT0124,PEEPPER SHAKER TRANSPARENT PDQ,PC,1,"49,000",0,"49,000"
13186,10/6/12,HBL/TT/11/10/12_00263,PG0087,PET GROOMING TOOL 3AST PAW HDL,SET,1,"39,000",0,"39,000"
13187,10/6/12,HBL/TT/11/10/12_00264,SL0025,LASER STICKER MICRO HEART/STAR,SET,1,"12,000",0,"12,000"
13188,10/6/12,HBL/TT/11/10/12_00264,SP0046,INDEX CARD 100 SHT WHITE,PACK,1,"18,000",0,"18,000"
13189,10/6/12,HBL/TT/11/10/12_00265,SE0207,TWISTER CRAYON 16pk MINI,PACK,1,"49,000",0,"49,000"
13190,10/6/12,HBL/TT/11/10/12_00265,SC0103,PARTY LOOT BAGS 10pk JUMBO,PACK,1,"35,000",0,"35,000"
13191,10/6/12,HBL/TT/11/10/12_00265,IB0032,BATTERIES ALKALINE AAA 4pk,PACK,1,"25,000",0,"25,000"
13192,10/6/12,HBL/TT/11/10/12_00266,KC0084,PAPER CUPCAKE BASES 100pc 8cm,PACK,1,"25,000",0,"25,000"
13193,10/6/12,HBL/TT/11/10/12_00266,KC0020,NON-STICK MUFFIN PAN 12CUP ,PC,1,"119,000",0,"119,000"
13194,10/6/12,HBL/TT/11/10/12_00267,KA0092,TONGS EXTRA LONG CHROME 40cm,PC,1,"35,000",0,"35,000"
13195,10/6/12,HBL/TT/11/10/12_00267,AP0099,COTTON TIPS KIDS LGE HEAD 55pc,PACK,3,"29,000",0,"87,000"
13196,10/6/12,HBL/TT/11/10/12_00267,OB0003,T/CLOTH   PICNIC 137X274CM,PCS,2,"22,000",0,"44,000"
13197,10/6/12,HBL/TT/11/10/12_00268,QA0116,ARTIST BRUSH 15pk NON-PAINTED,PACK,1,"59,000",0,"59,000"
13198,10/6/12,HBL/TT/11/10/12_00268,SC0176,JUMBO PARTY SUNGLASSES,PC,1,"39,000",0,"39,000"
13199,10/6/12,HBL/TT/11/10/12_00268,SE0060,JUMBO PERMANENT MARKERS 2pk,PACK,1,"28,000",0,"28,000"
13200,10/6/12,HBL/TT/11/10/12_00268,SE0038,FINELINE PENS 4PK ASST.COL,PACK,1,"42,000",0,"42,000"
13201,10/6/12,HBL/TT/11/10/12_00268,SE0039,CD/DVD MARKERS 4PK,PACK,1,"25,000",0,"25,000"
13202,10/6/12,HBL/TT/11/10/12_00268,SP0001,NOTE BK SPIRAL D/CUT A6-160PG,PC,1,"23,000",0,"23,000"
13203,10/6/12,HBL/TT/11/10/12_00268,SL0134,GEL WINDOW CLINGS ASST EDAY,PC,2,"25,000",0,"50,000"
13204,10/6/12,HBL/TT/11/10/12_00268,SG0074,METAL MESH TIDY BIN 3ASST ,PC,1,"25,000",0,"25,000"
13205,10/6/12,HBL/TT/11/10/12_00268,SG0096,CRAFT GLUE 120ml EAZEE SQUEEZE,BOTTLE,1,"30,000",0,"30,000"
13206,10/6/12,HBL/TT/11/10/12_00268,SW0015,CELLOPANE WRAP CLEAR  PK.2,PCS,1,"22,000",0,"22,000"
13207,10/6/12,HBL/TT/11/10/12_00268,SW0011,TISS/WRAP 50x66cm GLD/SIL PK 4,PACK,1,"20,000",0,"20,000"
13208,10/6/12,HBL/TT/11/10/12_00268,BKC11681,Keo Chupa Chup + Top,,1,"12,000",0,"12,000"
13209,10/6/12,HBL/TT/11/10/12_00268,BKC10000,Keo loai 10000/50g,Gãi,20,200,0,"4,000"
13210,10/6/12,HBL/TT/11/10/12_00268,EA0245,STYLE MUSIC BUD EARPHONES,SET,1,"39,000",0,"39,000"
13211,10/6/12,HBL/TT/11/10/12_00269,KS0115,SMILEY FACE SQ. LUNCH BOX,PC,1,"25,000",0,"25,000"
13212,10/6/12,HBL/TT/11/10/12_00269,SG0142,KIDS PRINTED ANIMAL SCISSORS 4asst,PC,1,"25,000",0,"25,000"
13213,10/6/12,HBL/TT/11/10/12_00270,BH0032,BODY SCALES DGITAL 150kg GLASS,PC,1,"329,000",0,"329,000"
13214,10/6/12,HBL/TT/11/10/12_00270,BC0147,MULTI CLEANER ERASER 4pk ,PACK,1,"29,000",0,"29,000"
13215,10/6/12,HBL/TT/11/10/12_00270,AH0080,FLAT HAIR ELASTICS 24pk,PACK,1,"15,000",0,"15,000"
13216,10/6/12,HBL/TT/11/10/12_00271,MK0049,SMALL CHECK DISH CLOTH 3pk,PACK,2,"45,000",0,"90,000"
13217,10/6/12,HBL/TT/11/10/12_00272,KT0080,STEAK KNIVES 4pc FULL TANG,PACK,2,"49,000",0,"98,000"
13218,10/6/12,HBL/TT/11/10/12_00272,QH0063,SEWING KITS 2ASST,SET,1,"49,000",0,"49,000"
13219,10/6/12,HBL/TT/11/10/12_00272,AG0447,EAR PLUGS w/CASE 8pk,PACK,1,"35,000",0,"35,000"
13220,10/6/12,HBL/TT/11/10/12_00272,BC0147,MULTI CLEANER ERASER 4pk ,PACK,1,"29,000",0,"29,000"
13221,10/6/12,HBL/TT/11/10/12_00272,BH0032,BODY SCALES DGITAL 150kg GLASS,PC,1,"329,000",0,"329,000"
13222,10/6/12,HBL/TT/11/10/12_00272,BKC00083,KÑo Mentos ,c¸i,1,"6,000",0,"6,000"
13223,10/6/12,HBL/TT/11/10/12_00272,BKC11681,Keo Chupa Chup + Top,,2,"12,000",0,"24,000"
13224,10/6/12,HBL/TT/11/10/12_00272,BP0029,POCKET TISSUES 3ply  10x10pk,PACK,1,"29,000",0,"29,000"
13225,10/6/12,HBL/TT/11/10/12_00273,CK0010,ADULT FINGERLESS GLOVES,PAIR,1,"30,000",0,"30,000"
13226,10/6/12,HBL/TT/11/10/12_00273,AG0224,TATTOOS TEMP 2-SHEETS 6 ASST,PACK,1,"29,000",0,"29,000"
13227,10/6/12,HBL/TT/11/10/12_00273,AH0083,FLAT HAIR CLIPS COLOURED 12pk,PACK,1,"19,000",0,"19,000"
13228,10/6/12,HBL/TT/11/10/12_00273,HG0096,HIGH-VIS STICKERS 8/10pk 4asst,E-DG39,1,"29,000",0,"29,000"
13229,10/6/12,HBL/TT/11/10/12_00274,IB0013,PK 30 BUTTON CELL BATTERIES,PACK,1,"28,000",0,"28,000"
13230,10/6/12,HBL/TT/11/10/12_00275,SE0071,LARGE HIGHLIGHTERS 4pk W/CLIP,PACK,1,"23,000",0,"23,000"
13231,10/6/12,HBL/TT/11/10/12_00276,AG0028,RAZORS DISPOSABLE SS PK10,SET,1,"23,000",0,"23,000"
13232,10/6/12,HBL/TT/11/10/12_00276,CA0015,BELT MENS LEATH.4sizes BLK/BRN,PC,1,"59,000",0,"59,000"
13233,10/6/12,HBL/TT/11/10/12_00277,BP0057,NAPKINS DESIGNER PRINT 20pk,PACK,1,"23,000",0,"23,000"
13234,10/6/12,HBL/TT/11/10/12_00277,BC0010,BAMBOO SKEWERS PK100 25CM,SET,1,"19,000",0,"19,000"
13235,10/6/12,HBL/TT/11/10/12_00277,SC0102,PARTY LOOT BAGS 16.5x23cm 10pk,PACK,2,"20,000",0,"40,000"
13236,10/6/12,HBL/TT/11/10/12_00277,SC0011,BALLOONS PK100 ASST 23CM,SET,1,"99,000",0,"99,000"
13237,10/6/12,HBL/TT/11/10/12_00278,SC0177,WINNER PARTY TROPHIES 2pk,PACK,1,"30,000",0,"30,000"
13238,10/6/12,HBL/TT/11/10/12_00278,SW0001,CREPE PAPER WRAP 50.8CMx183CM,PC,1,"19,000",0,"19,000"
13239,10/6/12,HBL/TT/11/10/12_00278,SW0010,TISS/WRAP 50x66cm NEON PK 4,PACK,2,"20,000",0,"40,000"
13240,10/6/12,HBL/TT/11/10/12_00278,SW0019,CURL RIBBON 457m / 5mm CRIMPED,SPOOL,1,"65,000",0,"65,000"
13241,10/6/12,HBL/TT/11/10/12_00278,BC0042,DISPOSABLE HYGIENE GLOVES 100pc,PACK,1,"29,000",0,"29,000"
13242,10/6/12,HBL/TT/11/10/12_00279,KA0112,METAL BUTTERFLY CAN OPENER 17cm,PC,1,"25,000",0,"25,000"
13243,10/6/12,HBL/TT/11/10/12_00280,BC0004,POT SCRUBBERS S/STEEL LG PK 3,PACK,1,"28,000",0,"28,000"
13244,10/6/12,HBL/TT/11/10/12_00280,BL0060,PEGS WOODEN 96pk ,PACK,1,"49,000",0,"49,000"
13245,10/6/12,HBL/TT/11/10/12_00280,BC0107,PASTEL WIPE CLOTHS 12pk,PACK,1,"35,000",0,"35,000"
13246,10/6/12,HBL/TT/11/10/12_00280,BC0073,SPONGE SCOURERS 10pk RAINBOW,PACK,1,"27,000",0,"27,000"
13247,10/6/12,HBL/TT/11/10/12_00280,MK0049,SMALL CHECK DISH CLOTH 3pk,PACK,1,"45,000",0,"45,000"
13248,10/6/12,HBL/TT/11/10/12_00281,BL0198,WOODEN PEGS QUALITY 36pk,PACK,1,"35,000",0,"35,000"
13249,10/6/12,HBL/TT/11/10/12_00281,KA0248,GARLIC STORER PDQ,PC,1,"25,000",0,"25,000"
13250,10/6/12,HBL/TT/11/10/12_00281,KA0064,CAN OPENER 19CM DELUXE,PC,1,"55,000",0,"55,000"
13251,10/6/12,HBL/TT/11/10/12_00282,NN43051,7Up Revive PET 500ml,Chai,1,"10,000",0,"10,000"
13252,10/6/12,HBL/TT/11/10/12_00283,NN22029,7up lon 330ml,,1,"8,000",0,"8,000"
13253,10/6/12,HBL/TT/11/10/12_00284,KA0144,PLASTIC FUNNELS 3pk W/HNDL,SET,1,"25,000",0,"25,000"
13254,10/6/12,HBL/TT/11/10/12_00284,KA0107,ST/STEEL MASHER,PC,1,"39,000",0,"39,000"
13255,10/6/12,HBL/TT/11/10/12_00284,KC0020,NON-STICK MUFFIN PAN 12CUP ,PC,1,"119,000",0,"119,000"
